,COOLDUTY.0,ES0_TEMP.0,HTR_DUTY.0,SNK_TEMP.0,COOLDUTY.1,ES0_TEMP.1,HTR_DUTY.1,SNK_TEMP.1,COOLDUTY.2,ES0_TEMP.2,HTR_DUTY.2,SNK_TEMP.2,COOLDUTY.3,ES0_TEMP.3,HTR_DUTY.3,SNK_TEMP.3,COOLDUTY.4,ES0_TEMP.4,HTR_DUTY.4,SNK_TEMP.4,COOLDUTY.5,ES0_TEMP.5,HTR_DUTY.5,SNK_TEMP.5,COOLDUTY.6,ES0_TEMP.6,HTR_DUTY.6,SNK_TEMP.6,COOLDUTY.7,ES0_TEMP.7,HTR_DUTY.7,SNK_TEMP.7
0,0.0,62.7,0.0,26.3,0.0,57.5,0.0,25.1,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.0,63.8,0.0,24.3,0.0,62.2,0.0,24.7,0.0,-99.9,0.0,24.4
1,0.0,61.9,0.0,26.2,0.0,57.5,0.0,25.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.0,63.8,0.0,24.4,0.0,63.0,0.0,24.7,0.0,-99.9,0.0,24.4
2,0.0,62.0,0.0,26.3,0.0,57.4,0.0,25.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.0,63.7,0.0,24.4,0.0,62.2,0.0,24.7,0.0,-99.9,0.0,24.4
3,0.0,62.2,0.0,26.2,0.0,57.8,0.0,25.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.0,64.0,0.0,24.4,0.0,62.5,0.0,24.8,0.0,-99.9,0.0,24.4
4,0.0,62.4,0.0,26.2,0.0,57.5,0.0,25.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.0,63.5,0.0,24.4,0.0,62.5,0.0,24.8,0.0,-99.9,0.0,24.4
5,0.0,62.2,0.0,26.2,0.0,57.2,0.0,25.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.0,63.5,0.0,24.4,0.0,62.2,0.0,24.8,0.0,-99.9,0.0,24.4
6,0.4,62.0,0.0,26.1,0.4,57.2,0.0,25.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.4,63.9,5.9,24.4,0.4,62.2,2.0,24.8,0.0,-99.9,0.0,24.4
7,0.4,62.0,0.0,26.1,0.4,57.6,0.0,25.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.4,64.0,5.5,24.5,0.4,62.3,2.0,24.8,0.0,-99.9,0.0,24.4
8,0.4,30.2,0.0,26.1,0.4,30.0,0.0,25.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,0.4,29.0,4.3,24.6,0.4,28.8,1.2,24.9,0.0,-99.9,0.0,24.4
9,4.7,30.8,0.0,26.1,4.7,30.1,0.0,25.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.5,0.0,-99.9,0.0,24.6,4.8,29.5,2.7,24.8,4.7,29.1,0.8,24.9,0.0,-99.9,0.0,24.4
10,0.4,31.4,100.0,26.4,0.4,30.8,100.0,25.3,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.5,0.4,29.7,100.0,25.2,0.4,29.4,100.0,25.2,0.0,-99.9,0.0,24.5
11,0.4,32.2,100.0,28.1,0.4,31.5,100.0,26.8,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.4,30.5,100.0,27.1,0.4,30.2,100.0,27.2,0.0,-99.9,0.0,24.5
12,1.1,47.2,100.0,30.6,1.0,43.9,100.0,29.4,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.1,41.9,100.0,29.8,1.1,41.6,100.0,29.9,0.0,-99.9,0.0,24.5
13,0.4,47.2,100.0,34.0,0.4,46.0,100.0,32.7,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.4,43.3,100.0,32.8,0.4,42.9,100.0,32.9,0.0,-99.9,0.0,24.5
14,0.5,50.0,100.0,37.4,0.5,48.7,100.0,36.3,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.5,45.6,100.0,35.9,0.5,45.1,100.0,36.1,0.0,-99.9,0.0,24.5
15,0.5,52.9,100.0,40.2,0.5,51.6,100.0,39.7,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.5,48.2,100.0,38.7,0.5,47.6,100.0,38.8,0.0,-99.9,0.0,24.5
16,0.6,55.6,100.0,43.0,0.5,54.6,100.0,43.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.5,50.3,100.0,41.2,0.5,49.7,100.0,41.3,0.0,-99.9,0.0,24.5
17,1.0,58.5,99.6,45.0,1.0,57.4,100.0,45.9,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,0.9,53.0,100.0,43.5,0.9,52.5,100.0,43.5,0.0,-99.9,0.0,24.5
18,1.1,60.3,83.9,46.6,1.1,59.6,89.4,48.1,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.0,55.2,100.0,45.3,1.0,54.6,100.0,45.3,0.0,-99.9,0.0,24.5
19,1.2,62.5,65.5,47.8,1.1,61.8,71.0,50.0,0.0,-99.9,0.0,25.4,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.1,57.4,100.0,47.2,1.1,56.4,100.0,47.1,0.0,-99.9,0.0,24.5
20,1.3,63.6,56.5,49.0,1.3,63.4,57.3,51.4,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.2,59.2,92.5,49.1,1.2,58.5,99.6,49.0,0.0,-99.9,0.0,24.5
21,1.7,64.1,52.2,49.0,1.6,64.8,44.7,52.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.5,61.3,74.5,50.5,1.5,60.6,80.4,50.3,0.0,-99.9,0.0,24.5
22,1.7,64.6,48.6,48.9,1.7,65.4,40.0,52.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.6,62.6,63.5,51.2,1.5,62.0,69.0,51.1,0.0,-99.9,0.0,24.5
23,1.7,64.9,47.1,48.8,1.7,65.7,38.8,51.7,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.6,0.0,-99.9,0.0,24.6,1.6,63.6,56.1,51.6,1.6,63.0,61.6,51.5,0.0,-99.9,0.0,24.5
24,1.7,64.8,49.4,48.8,1.7,65.4,42.0,51.2,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.7,64.3,51.0,51.6,1.6,63.5,58.0,51.5,0.0,-99.9,0.0,24.6
25,1.2,64.9,100.0,49.2,1.2,65.1,100.0,51.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.3,64.4,100.0,51.6,1.3,63.8,100.0,51.7,0.0,-99.9,0.0,24.6
26,1.2,65.5,100.0,50.2,1.2,65.9,100.0,51.7,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.3,64.7,100.0,52.3,1.3,64.5,100.0,52.4,0.0,-99.9,0.0,24.6
27,1.2,66.7,100.0,51.6,1.2,66.9,100.0,53.1,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.3,65.6,100.0,53.6,1.3,65.3,100.0,53.6,0.0,-99.9,0.0,24.6
28,1.3,68.2,100.0,52.9,1.3,68.3,99.6,54.7,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.3,66.7,100.0,54.8,1.3,66.3,100.0,54.7,0.0,-99.9,0.0,24.6
29,1.4,69.5,90.2,54.2,1.3,69.7,88.6,56.2,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.4,67.7,100.0,55.9,1.4,67.2,100.0,55.8,0.0,-99.9,0.0,24.6
30,1.4,70.8,80.4,55.3,1.4,71.1,78.0,57.5,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.5,68.7,96.5,56.9,1.5,68.3,99.2,56.7,0.0,-99.9,0.0,24.6
31,1.5,71.8,72.5,56.0,1.5,72.1,70.2,58.4,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.5,69.8,89.0,57.9,1.5,69.2,92.2,57.5,0.0,-99.9,0.0,24.6
32,1.6,72.3,69.4,56.4,1.5,72.6,67.1,58.8,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.6,70.6,83.1,58.4,1.6,70.2,85.9,58.1,0.0,-99.9,0.0,24.6
33,1.6,73.0,64.3,56.6,1.6,73.1,63.5,59.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.6,71.1,80.0,58.9,1.6,70.9,80.8,58.5,0.0,-99.9,0.0,24.7
34,1.6,73.1,65.1,56.7,1.5,73.1,65.1,59.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.7,71.8,76.1,59.0,1.6,71.2,80.4,58.6,0.0,-99.9,0.0,24.7
35,1.6,73.1,66.3,56.8,1.5,73.4,63.9,59.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.7,72.1,74.9,59.1,1.7,71.3,80.8,58.8,0.0,-99.9,0.0,24.7
36,1.5,73.5,63.9,56.8,1.5,73.3,65.5,59.1,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.6,72.3,74.1,59.0,1.6,71.6,79.6,58.8,0.0,-99.9,0.0,24.7
37,1.5,73.6,64.7,56.7,1.4,73.4,65.9,59.1,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,1.6,72.1,77.6,59.2,1.6,71.8,79.6,58.8,0.0,-99.9,0.0,24.7
38,12.6,78.9,16.1,51.0,8.8,77.2,29.8,58.7,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,8.2,73.8,57.3,57.7,8.1,74.4,51.4,57.2,0.0,-99.9,0.0,24.7
39,8.1,73.8,56.9,41.5,6.7,76.4,36.5,53.4,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,5.6,70.8,82.7,52.2,5.7,71.6,75.3,51.9,0.0,-99.9,0.0,24.7
40,6.1,69.7,92.9,38.9,5.3,74.1,56.1,50.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,4.4,68.1,100.0,49.3,4.5,68.8,100.0,48.8,0.0,-99.9,0.0,24.8
41,4.6,67.7,100.0,38.7,4.1,73.1,65.9,49.0,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,3.4,67.1,100.0,48.9,3.5,67.3,100.0,48.4,0.0,-99.9,0.0,24.8
42,4.0,67.7,100.0,39.7,3.6,73.0,67.8,49.3,0.0,-99.9,0.0,25.5,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,3.0,66.5,100.0,49.4,3.0,66.9,98.8,48.7,0.0,-99.9,0.0,24.8
43,4.0,69.1,100.0,43.2,3.5,73.6,63.9,50.5,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,2.9,66.9,99.2,50.6,2.9,67.1,98.4,50.0,0.0,-99.9,0.0,24.8
44,4.1,71.7,84.7,45.9,3.7,74.7,55.7,51.9,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.6,2.9,67.6,96.1,51.4,2.9,68.0,93.7,50.7,0.0,-99.9,0.0,24.8
45,4.2,74.4,63.9,48.2,4.0,76.1,45.5,52.9,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.9,68.5,91.0,52.2,3.0,68.5,91.0,51.5,0.0,-99.9,0.0,24.8
46,4.9,76.3,49.0,49.3,4.4,76.3,44.3,53.2,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.7,0.0,-99.9,0.0,24.7,3.0,68.7,90.6,52.4,3.0,68.9,90.6,51.6,0.0,-99.9,0.0,24.8
47,5.6,77.4,40.4,49.7,4.5,76.4,43.5,53.0,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,3.0,69.1,90.2,52.8,2.9,69.2,89.4,52.0,0.0,-99.9,0.0,24.8
48,5.7,77.2,42.7,48.7,4.2,76.2,46.3,52.6,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.9,69.5,88.2,52.9,2.9,69.5,89.0,52.0,0.0,-99.9,0.0,24.9
49,5.3,76.7,47.1,48.4,4.0,76.1,47.8,52.5,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.9,69.6,89.8,53.3,2.8,69.8,89.0,52.5,0.0,-99.9,0.0,24.9
50,4.9,76.3,50.6,47.9,3.8,76.0,49.0,52.6,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.8,70.0,88.2,53.3,2.8,69.8,90.6,52.5,0.0,-99.9,0.0,24.9
51,4.7,76.4,50.2,48.3,3.8,76.3,47.1,52.8,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.7,70.3,87.8,53.7,2.7,70.1,90.2,53.0,0.0,-99.9,0.0,24.9
52,4.6,76.4,51.0,48.3,3.7,76.4,46.3,53.1,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.7,70.4,88.6,53.9,2.7,70.5,88.2,53.1,0.0,-99.9,0.0,24.9
53,4.6,76.8,48.6,48.8,3.8,76.9,42.7,53.2,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.6,70.8,87.1,54.2,2.7,70.8,87.8,53.5,0.0,-99.9,0.0,24.9
54,4.7,77.2,45.5,48.7,3.8,77.0,43.1,53.4,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.6,71.1,86.7,54.4,2.6,70.9,88.6,53.5,0.0,-99.9,0.0,24.9
55,4.7,77.2,45.9,49.1,3.8,77.0,42.7,53.5,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.6,71.1,88.2,54.8,2.6,71.4,86.3,54.0,0.0,-99.9,0.0,25.0
56,4.7,77.2,46.3,48.8,3.7,77.0,43.9,53.5,0.0,-99.9,0.0,25.6,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.6,71.4,86.7,54.8,2.6,71.4,87.5,53.9,0.0,-99.9,0.0,25.0
57,4.6,77.5,44.3,49.2,3.7,77.2,42.4,53.6,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.5,71.6,87.1,55.1,2.5,71.7,86.7,54.4,0.0,-99.9,0.0,25.0
58,4.6,77.5,44.7,49.0,3.6,77.2,42.7,53.8,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.5,71.8,86.7,55.3,2.5,71.8,87.1,54.5,0.0,-99.9,0.0,25.0
59,4.6,77.5,45.1,49.5,3.7,77.3,42.0,53.8,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.5,72.2,85.1,55.8,2.5,72.1,86.3,55.0,0.0,-99.9,0.0,25.0
60,4.6,77.5,45.1,49.1,3.7,77.5,40.8,54.0,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.5,72.6,83.1,55.8,2.5,72.1,87.5,54.9,0.0,-99.9,0.0,25.0
61,4.5,77.9,42.0,49.6,3.7,77.5,41.2,54.1,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.5,72.4,85.9,55.9,2.5,72.3,87.1,55.2,0.0,-99.9,0.0,25.0
62,4.5,77.7,43.5,49.2,3.6,77.7,39.6,54.0,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.4,72.6,85.5,55.8,2.3,72.8,84.7,55.0,0.0,-99.9,0.0,25.1
63,4.5,78.0,41.6,49.7,3.5,77.7,39.6,54.1,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.7,2.3,72.8,84.7,56.2,2.3,72.6,87.5,55.7,0.0,-99.9,0.0,25.1
64,4.5,78.0,42.0,49.3,3.6,77.6,41.6,54.2,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.4,73.0,85.1,56.6,2.3,73.1,84.7,55.9,0.0,-99.9,0.0,25.1
65,4.5,78.2,40.8,49.9,3.6,78.0,38.0,54.5,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.4,73.4,83.1,57.0,2.4,73.4,83.9,56.4,0.0,-99.9,0.0,25.1
66,4.6,78.2,40.4,49.5,3.7,78.1,37.3,54.7,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.8,2.4,73.6,82.0,57.0,2.4,73.4,84.3,56.3,0.0,-99.9,0.0,25.1
67,4.6,78.4,38.8,50.0,3.7,78.4,34.9,54.7,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.8,0.0,-99.9,0.0,24.8,2.3,73.8,82.0,57.2,2.3,73.5,85.1,56.6,0.0,-99.9,0.0,25.1
68,4.5,78.2,40.4,49.5,3.6,78.4,35.7,54.6,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.3,73.9,82.0,57.2,2.3,73.8,83.5,56.5,0.0,-99.9,0.0,25.1
69,4.4,78.5,38.4,50.1,3.5,78.2,36.9,54.6,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.1,81.6,57.5,2.2,73.9,83.9,56.9,0.0,-99.9,0.0,25.2
70,4.4,78.2,40.8,49.6,3.5,78.3,36.9,54.6,0.0,-99.9,0.0,25.7,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.1,82.0,57.5,2.2,74.1,82.7,56.8,0.0,-99.9,0.0,25.2
71,4.3,78.5,38.8,50.2,3.5,78.5,34.9,54.7,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.3,81.6,57.8,2.2,74.3,82.4,57.2,0.0,-99.9,0.0,25.2
72,4.4,78.4,39.6,49.7,3.4,78.3,36.9,54.7,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.4,82.0,57.9,2.2,74.4,82.4,57.2,0.0,-99.9,0.0,25.2
73,4.3,78.7,37.6,50.3,3.4,78.3,37.3,54.9,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.7,80.8,58.1,2.2,74.7,81.6,57.7,0.0,-99.9,0.0,25.2
74,4.4,78.5,39.2,49.8,3.4,78.5,35.3,55.0,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.7,81.2,58.2,2.2,74.7,82.4,57.6,0.0,-99.9,0.0,25.2
75,4.3,78.6,38.4,50.4,3.5,78.7,33.7,55.0,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,74.8,80.8,58.5,2.2,74.9,81.2,58.0,0.0,-99.9,0.0,25.3
76,4.3,78.7,37.6,49.8,3.4,78.7,34.1,55.0,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,75.3,78.0,58.5,2.2,74.9,82.0,57.9,0.0,-99.9,0.0,25.3
77,4.3,78.9,35.7,50.5,3.4,78.6,34.9,55.0,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,75.2,79.6,58.8,2.1,75.3,79.2,58.3,0.0,-99.9,0.0,25.3
78,4.3,78.8,37.3,49.8,3.4,78.8,33.3,55.1,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.2,75.2,80.0,58.7,2.1,75.2,80.8,58.2,0.0,-99.9,0.0,25.3
79,4.3,78.9,36.1,50.4,3.4,78.8,33.3,55.1,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.1,75.4,79.2,59.0,2.1,75.4,80.0,58.6,0.0,-99.9,0.0,25.3
80,4.2,78.8,37.3,49.9,3.4,78.5,35.3,55.1,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.1,75.8,76.9,59.1,2.1,75.7,78.8,58.5,0.0,-99.9,0.0,25.3
81,4.3,79.0,35.3,50.7,3.3,78.8,33.7,55.2,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.8,2.1,75.7,78.0,59.5,2.1,75.5,80.8,59.0,0.0,-99.9,0.0,25.3
82,4.3,79.0,35.3,50.0,3.3,79.0,31.8,55.3,0.0,-99.9,0.0,25.8,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,24.9,2.1,75.9,76.9,59.5,2.1,75.9,78.0,58.8,0.0,-99.9,0.0,25.4
83,4.3,79.0,35.3,50.6,3.4,79.1,31.8,55.4,0.0,-99.9,0.0,25.9,0.0,-99.9,0.0,24.9,0.0,-99.9,0.0,24.9,2.0,76.0,76.9,59.5,2.0,75.7,80.0,59.0,0.0,-99.9,0.0,25.4
84,4.2,78.8,37.3,49.9,3.4,79.0,31.4,55.3,0.0,-99.9,0.0,25.9,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,24.9,2.0,76.2,76.1,59.3,2.0,75.9,79.2,58.7,0.0,-99.9,0.0,25.4
85,4.1,78.9,36.1,50.5,3.3,78.8,33.3,55.2,0.0,-99.9,0.0,25.9,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,24.9,2.0,76.2,76.9,59.7,1.9,76.0,79.6,59.3,0.0,-99.9,0.0,25.4
86,4.1,78.8,37.3,50.0,3.3,78.8,33.3,55.2,0.0,-99.9,0.0,25.9,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,24.9,2.0,76.7,72.9,60.0,2.0,76.2,78.0,59.5,0.0,-99.9,0.0,25.4
87,4.2,79.2,35.3,50.9,3.3,79.0,31.4,55.4,0.0,-99.9,0.0,25.9,0.0,-99.9,0.0,25.0,0.0,-99.9,0.0,24.9,2.0,76.7,73.3,60.3,2.0,76.5,76.5,59.9,0.0,-99.9,0.0,25.4
